00:13:00, VEHICLE AND TRAFFIC LAWS,8
00:14:00, ADMINISTRATIVE CODE,1
00:14:00, ALCOHOLIC BEVERAGE CONTROL LAW,1
00:14:00, ARSON,14
00:14:00, ASSAULT 3 & RELATED OFFENSES,61
00:14:00, "BURGLARS TOOLS",1
00:14:00, BURGLARY,11
00:14:00, CRIMINAL MISCHIEF & RELATED OF,44
00:14:00, CRIMINAL TRESPASS,13
00:14:00, DANGEROUS DRUGS,102
00:14:00, DANGEROUS WEAPONS,45
00:14:00, FELONY ASSAULT,28
00:14:00, FORGERY,9
00:14:00, FRAUDS,9
00:14:00, GRAND LARCENY,12
00:14:00, GRAND LARCENY OF MOTOR VEHICLE,8
00:14:00, HARRASSMENT 2,36
00:14:00, INTOXICATED & IMPAIRED DRIVING,33
00:14:00, MISCELLANEOUS PENAL LAW,38
00:14:00, OFF. AGNST PUB ORD SENSBLTY &,44
00:14:00, OFFENSES AGAINST PUBLIC ADMINI,16
00:14:00, OFFENSES AGAINST PUBLIC SAFETY,1
00:14:00, OFFENSES AGAINST THE PERSON,3
00:14:00, OFFENSES INVOLVING FRAUD,2
00:14:00, OFFENSES RELATED TO CHILDREN,2
00:14:00, OTHER OFFENSES RELATED TO THEF,1
00:14:00, PETIT LARCENY,34
00:14:00, POSSESSION OF STOLEN PROPERTY,6
00:14:00, ROBBERY,15
00:14:00, THEFT-FRAUD,2
00:14:00, UNAUTHORIZED USE OF A VEHICLE,1
00:14:00, VEHICLE AND TRAFFIC LAWS,5
00:15:00, ADMINISTRATIVE CODE,32
00:15:00, ADMINISTRATIVE CODES,1
00:15:00, ALCOHOLIC BEVERAGE CONTROL LAW,6
00:15:00, ANTICIPATORY OFFENSES,1
00:15:00, ARSON,30
00:15:00, ASSAULT 3 & RELATED OFFENSES,2109
00:15:00, "BURGLARS TOOLS",11
00:15:00, BURGLARY,299
00:15:00, CHILD ABANDONMENT/NON SUPPORT,2
00:15:00, CRIMINAL MISCHIEF & RELATED OF,1336
00:15:00, CRIMINAL TRESPASS,206
00:15:00, DANGEROUS DRUGS,1276
00:15:00, DANGEROUS WEAPONS,624
00:15:00, DISORDERLY CONDUCT,3
00:15:00, FELONY ASSAULT,750
00:15:00, FORGERY,171
00:15:00, FRAUDS,54
00:15:00, FRAUDULENT ACCOSTING,7
00:15:00, GAMBLING,12
00:15:00, GRAND LARCENY,684
00:15:00, GRAND LARCENY OF MOTOR VEHICLE,259
00:15:00, HARRASSMENT 2,1343
00:15:00, HOMICIDE-NEGLIGENT-VEHICLE,1
00:15:00, INTOXICATED & IMPAIRED DRIVING,442
00:15:00, KIDNAPPING & RELATED OFFENSES,5
00:15:00, LOITERING/GAMBLING CARDS DIC,2
00:15:00, MISCELLANEOUS PENAL LAW,411
00:15:00, NYS LAWS-UNCLASSIFIED FELONY,19
00:15:00, OFF. AGNST PUB ORD SENSBLTY &,359
00:15:00, OFFENSES AGAINST PUBLIC ADMINI,345
00:15:00, OFFENSES AGAINST PUBLIC SAFETY,3
00:15:00, OFFENSES AGAINST THE PERSON,56
00:15:00, OFFENSES INVOLVING FRAUD,22
00:15:00, OFFENSES RELATED TO CHILDREN,9
00:15:00, OTHER OFFENSES RELATED TO THEF,42
00:15:00, OTHER STATE LAWS NON PENAL LA,3
00:15:00, PETIT LARCENY,1055
00:15:00, POSSESSION OF STOLEN PROPERTY,76
00:15:00, PROSTITUTION & RELATED OFFENSES,4
00:15:00, ROBBERY,882
