,OFNS_DESC,PARKS_NM,COUNT
2467,MISCELLANEOUS PENAL LAW, HOLLIS PLAYGROUND,1
2468,MISCELLANEOUS PENAL LAW, HOUSTON PLAYGROUND,1
2469,MISCELLANEOUS PENAL LAW, HOWARD POOL,1
2470,MISCELLANEOUS PENAL LAW, HOWARD VON DOHLEN PLAYGROUND,2
2471,MISCELLANEOUS PENAL LAW, J. HOOD WRIGHT PARK,1
2472,MISCELLANEOUS PENAL LAW, JACKIE ROBINSON PARK MANHATTAN,5
2473,MISCELLANEOUS PENAL LAW, JACOB H. SCHIFF PLAYGROUND,1
2474,MISCELLANEOUS PENAL LAW, JAIME CAMPIZ PLAYGROUND,1
2475,MISCELLANEOUS PENAL LAW, JAMES J WALKER PARK,1
2476,MISCELLANEOUS PENAL LAW, JOYCE KILMER PARK,1
2477,MISCELLANEOUS PENAL LAW, KISSENA PARK,1
2478,MISCELLANEOUS PENAL LAW, LINCOLN TERRACE / ARTHUR S. SOMERS PARK,3
2479,MISCELLANEOUS PENAL LAW, LINDEN PARK,3
2480,MISCELLANEOUS PENAL LAW, LINWOOD PLAYGROUND,1
2481,MISCELLANEOUS PENAL LAW, LIVONIA PARK,1
2482,MISCELLANEOUS PENAL LAW, LONDON PLANETREE PLAYGROUND,1
2483,MISCELLANEOUS PENAL LAW, LONG POND PARK,1
2484,MISCELLANEOUS PENAL LAW, LUNA PARK,1
2485,MISCELLANEOUS PENAL LAW, MACLAUGHLIN PLAYGROUND,1
2486,MISCELLANEOUS PENAL LAW, MADISON SQUARE PARK,1
2487,MISCELLANEOUS PENAL LAW, MAJOR MARK PARK,1
2488,MISCELLANEOUS PENAL LAW, MAPLE PLAYGROUND,1
2489,MISCELLANEOUS PENAL LAW, MARCUS GARVEY PARK,3
2490,MISCELLANEOUS PENAL LAW, MARGARET I. CARMAN GREEN - WEEPING BEECH,1
2491,MISCELLANEOUS PENAL LAW, MARIA HERNANDEZ PARK,2
2492,MISCELLANEOUS PENAL LAW, MARINE PARK,1
2493,MISCELLANEOUS PENAL LAW, MARINERS HARBOR PLAYGROUND,1
2494,MISCELLANEOUS PENAL LAW, MARLBORO PLAYGROUND,1
2495,MISCELLANEOUS PENAL LAW, MARTIN LUTHER KING JR. PLAYGROUND,1
2496,MISCELLANEOUS PENAL LAW, MARTIN LUTHER KING PLAYGROUND,1
2497,MISCELLANEOUS PENAL LAW, MCCARREN PARK,1
2498,MISCELLANEOUS PENAL LAW, MILESTONE PARK,1
2499,MISCELLANEOUS PENAL LAW, MONSIGNOR KETT PLAYGROUND,1
2500,MISCELLANEOUS PENAL LAW, MONTBELLIER PARK,1
2501,MISCELLANEOUS PENAL LAW, MORNINGSIDE PARK,2
2502,MISCELLANEOUS PENAL LAW, MOTT PLAYGROUND,1
2503,MISCELLANEOUS PENAL LAW, MOUNT PROSPECT PARK,2
2504,MISCELLANEOUS PENAL LAW, MSGR. MCGOLRICK PARK,2
2505,MISCELLANEOUS PENAL LAW, MULLALY PARK,1
2506,MISCELLANEOUS PENAL LAW, NEIGHBORS OF VEGA BAJA,1
2507,MISCELLANEOUS PENAL LAW, NICHOLAS NAQUAN HEYWARD JR. PARK,1
2508,MISCELLANEOUS PENAL LAW, OCEAN BREEZE PARK,2
2509,MISCELLANEOUS PENAL LAW, PARADE GROUND,2
2510,MISCELLANEOUS PENAL LAW, PARK OF THE AMERICAS,2
2511,MISCELLANEOUS PENAL LAW, PROSPECT PARK,4
2512,MISCELLANEOUS PENAL LAW, PULASKI PLAYGROUND,2
2513,MISCELLANEOUS PENAL LAW, RAILROAD PARK BRONX,1
2514,MISCELLANEOUS PENAL LAW, RAINEY PARK BRONX,1
2515,MISCELLANEOUS PENAL LAW, RAYMOND BUSH PLAYGROUND,1
2516,MISCELLANEOUS PENAL LAW, RED HOOK RECREATION AREA,1
2517,MISCELLANEOUS PENAL LAW, REIFF PLAYGROUND,3
2518,MISCELLANEOUS PENAL LAW, REMSEN PLAYGROUND,1
2519,MISCELLANEOUS PENAL LAW, RIVERSIDE PARK,7
2520,MISCELLANEOUS PENAL LAW, ROBERT E. VENABLE PARK,1
2521,MISCELLANEOUS PENAL LAW, ROCHDALE PARK,1
2522,MISCELLANEOUS PENAL LAW, ROCKAWAY BEACH AND BOARDWALK,4
2523,MISCELLANEOUS PENAL LAW, RODNEY PARK NORTH,1
2524,MISCELLANEOUS PENAL LAW, ROY WILKINS RECREATION CENTER,2
2525,MISCELLANEOUS PENAL LAW, RUFUS KING PARK,2
2526,MISCELLANEOUS PENAL LAW, SARA D. ROOSEVELT PARK,3
2527,MISCELLANEOUS PENAL LAW, SCHMUL PARK,1
2528,MISCELLANEOUS PENAL LAW, SETON FALLS PARK,1
2529,MISCELLANEOUS PENAL LAW, SEWARD PARK,1
2530,MISCELLANEOUS PENAL LAW, SHORE PARK AND PARKWAY,2
2531,MISCELLANEOUS PENAL LAW, SILVER LAKE PARK,1
2532,MISCELLANEOUS PENAL LAW, SIMEONE PARK,1
2533,MISCELLANEOUS PENAL LAW, SOUTH PACIFIC PLAYGROUND,1
2534,MISCELLANEOUS PENAL LAW, SOUTH ROCHDALE PLAYGROUND,1
2535,MISCELLANEOUS PENAL LAW, ST. JAMES PARK,1
2536,MISCELLANEOUS PENAL LAW," ""ST. JOHNS RECREATION CENTER""",2
2537,MISCELLANEOUS PENAL LAW," ""ST. MARYS PARK BRONX""",2
2538,MISCELLANEOUS PENAL LAW," ""ST. MICHAELS PARK""",1
2539,MISCELLANEOUS PENAL LAW, ST. NICHOLAS PARK,7
2540,MISCELLANEOUS PENAL LAW, SUNSET PARK,1
2541,MISCELLANEOUS PENAL LAW, THOMAS GREENE PLAYGROUND,1
2542,MISCELLANEOUS PENAL LAW, THOMAS JEFFERSON PARK,1
2543,MISCELLANEOUS PENAL LAW, TOMPKINSVILLE PARK,2
2544,MISCELLANEOUS PENAL LAW, TRAVERS PARK,1
2545,MISCELLANEOUS PENAL LAW, TREMONT PARK,2
2546,MISCELLANEOUS PENAL LAW, UNION SQUARE PARK,1
2547,MISCELLANEOUS PENAL LAW, UNIVERSITY MALLS,1
2548,MISCELLANEOUS PENAL LAW, UNNAMED PARK ON BELT PARKWAY,1
2549,MISCELLANEOUS PENAL LAW, UNNAMED PARK ON RIVERSIDE DRIVE,1
2550,MISCELLANEOUS PENAL LAW, UNNAMED PARK ON SUMMIT AVENUE,2
2551,MISCELLANEOUS PENAL LAW, VAN CORTLANDT PARK,1
2552,MISCELLANEOUS PENAL LAW, WAGNER PLAYGROUND,1
2553,MISCELLANEOUS PENAL LAW, WASHINGTON PARK BROOKLYN,1
2554,MISCELLANEOUS PENAL LAW, WASHINGTON SQUARE PARK,3
2555,MISCELLANEOUS PENAL LAW, WILLIAMSBRIDGE OVAL,3
2556,MISCELLANEOUS PENAL LAW, WINFIELD PLAZA,1
2557,MISCELLANEOUS PENAL LAW, WINGATE PARK,1
2558,MISCELLANEOUS PENAL LAW," ""WOLFES POND PARK""",1
2559,MISCELLANEOUS PENAL LAW, ZIMMERMAN PLAYGROUND,1
2560,MISCELLANEOUS PENAL LAW, ZION TRIANGLE,1
2561,NEW YORK CITY HEALTH CODE, HARLEM LANE PLAYGROUND,1
2562,NEW YORK CITY HEALTH CODE, MARCUS GARVEY PARK,2
2563,NYS LAWS-UNCLASSIFIED FELONY, CONCRETE PLANT PARK,1
2564,NYS LAWS-UNCLASSIFIED FELONY, EL JARDIN DEL PARAISO PARK,1
2565,NYS LAWS-UNCLASSIFIED FELONY, FORT TRYON PARK,1
2566,NYS LAWS-UNCLASSIFIED FELONY, HIGHBRIDGE PARK MANHATTAN SIDE,1
2567,NYS LAWS-UNCLASSIFIED FELONY, JACKIE ROBINSON PARK MANHATTAN,1
2568,NYS LAWS-UNCLASSIFIED FELONY," ""ST. MARYS PARK BRONX""",1
2569,NYS LAWS-UNCLASSIFIED FELONY, TREMONT PARK,1
2570,NYS LAWS-UNCLASSIFIED FELONY, WILLIAMSBRIDGE OVAL,1
2571,NYS LAWS-UNCLASSIFIED VIOLATION, ST. NICHOLAS PARK,1
2572,OFF. AGNST PUB ORD SENSBLTY &, ALLEY POND PARK,1
2573,OFF. AGNST PUB ORD SENSBLTY &, AMERSFORT PARK,1
2574,OFF. AGNST PUB ORD SENSBLTY &, ANNADALE PLAYGROUND,1
2575,OFF. AGNST PUB ORD SENSBLTY &, BAISLEY POND PARK,1
2576,OFF. AGNST PUB ORD SENSBLTY &, BATTERY PARK,2
2577,OFF. AGNST PUB ORD SENSBLTY &, BETSY HEAD PARK,1
2578,OFF. AGNST PUB ORD SENSBLTY &, BLOOMINGDALE PARK,1
2579,OFF. AGNST PUB ORD SENSBLTY &, BOWNE PARK,1
2580,OFF. AGNST PUB ORD SENSBLTY &, BRONX RIVER PARKWAY,1
2581,OFF. AGNST PUB ORD SENSBLTY &, BRYANT TRIANGLE,1
2582,OFF. AGNST PUB ORD SENSBLTY &, CARL SCHURZ PARK,1
2583,OFF. AGNST PUB ORD SENSBLTY &, CENTRAL PARK,18
2584,OFF. AGNST PUB ORD SENSBLTY &, CHELSEA PARK,1
2585,OFF. AGNST PUB ORD SENSBLTY &, CLAREMONT PARK,2
2586,OFF. AGNST PUB ORD SENSBLTY &, CLOVE LAKES PARK,2
2587,OFF. AGNST PUB ORD SENSBLTY &, CONEY ISLAND BEACH & BOARDWALK,4
2588,OFF. AGNST PUB ORD SENSBLTY &, CROTONA PARK,2
2589,OFF. AGNST PUB ORD SENSBLTY &, CROTONA PARKWAY MALLS,1
2590,OFF. AGNST PUB ORD SENSBLTY &, CROWLEY PLAYGROUND,1
2591,OFF. AGNST PUB ORD SENSBLTY &, DEAN PLAYGROUND,1
2592,OFF. AGNST PUB ORD SENSBLTY &, ELEANOR ROOSEVELT PLAYGROUND,1
2593,OFF. AGNST PUB ORD SENSBLTY &, ESTELLA DIGGS PARK,1
2594,OFF. AGNST PUB ORD SENSBLTY &, FLUSHING MEADOWS CORONA PARK,7
2595,OFF. AGNST PUB ORD SENSBLTY &, FOUNTAIN OF YOUTH PLAYGROUND,1
2596,OFF. AGNST PUB ORD SENSBLTY &, FREDERICK DOUGLASS PLAYGROUND,1
2597,OFF. AGNST PUB ORD SENSBLTY &, FULTON PARK,1
2598,OFF. AGNST PUB ORD SENSBLTY &, GORMAN PLAYGROUND,1
2599,OFF. AGNST PUB ORD SENSBLTY &, HAFFEN PARK,1
2600,OFF. AGNST PUB ORD SENSBLTY &, HARVEY PARK,1
2601,OFF. AGNST PUB ORD SENSBLTY &, HIGHLAND PARK,2
2602,OFF. AGNST PUB ORD SENSBLTY &, HOWARD PLAYGROUND,1
2603,OFF. AGNST PUB ORD SENSBLTY &, KELLY PARK,1
2604,OFF. AGNST PUB ORD SENSBLTY &, KISSENA CORRIDOR PARK,1
2605,OFF. AGNST PUB ORD SENSBLTY &, LEMON CREEK PARK,1
2606,OFF. AGNST PUB ORD SENSBLTY &, LINCOLN TERRACE / ARTHUR S. SOMERS PARK,1
2607,OFF. AGNST PUB ORD SENSBLTY &, LINDOWER PARK,1
2608,OFF. AGNST PUB ORD SENSBLTY &, LINDSAY TRIANGLE,1
2609,OFF. AGNST PUB ORD SENSBLTY &, LUNA PARK,1
2610,OFF. AGNST PUB ORD SENSBLTY &, MACOMBS DAM PARK,3
2611,OFF. AGNST PUB ORD SENSBLTY &, MARCUS GARVEY PARK,21
2612,OFF. AGNST PUB ORD SENSBLTY &, MARIA HERNANDEZ PARK,1
2613,OFF. AGNST PUB ORD SENSBLTY &, MCCARREN PARK,2
2614,OFF. AGNST PUB ORD SENSBLTY &, MORNINGSIDE PARK,1
2615,OFF. AGNST PUB ORD SENSBLTY &, MOTT PLAYGROUND,1
2616,OFF. AGNST PUB ORD SENSBLTY &, MULLALY PARK,1
2617,OFF. AGNST PUB ORD SENSBLTY &, NORTHERN PLAYGROUND,1
2618,OFF. AGNST PUB ORD SENSBLTY &, OXPORT PLAYGROUND,2
2619,OFF. AGNST PUB ORD SENSBLTY &, PELHAM BAY PARK,1
2620,OFF. AGNST PUB ORD SENSBLTY &, PENN SOUTH PLAYGROUND,1
2621,OFF. AGNST PUB ORD SENSBLTY &," ""PEOPLES PARK""",1
2622,OFF. AGNST PUB ORD SENSBLTY &, PROSPECT PARK,4
2623,OFF. AGNST PUB ORD SENSBLTY &, RAINEY PARK BRONX,2
2624,OFF. AGNST PUB ORD SENSBLTY &," ""RANDALLS ISLAND PARK""",1
2625,OFF. AGNST PUB ORD SENSBLTY &, RAYMOND BUSH PLAYGROUND,1
2626,OFF. AGNST PUB ORD SENSBLTY &, RISSE STREET PARK,1
2627,OFF. AGNST PUB ORD SENSBLTY &, RIVERSIDE PARK,1
2628,OFF. AGNST PUB ORD SENSBLTY &, SARA D. ROOSEVELT PARK,1
2629,OFF. AGNST PUB ORD SENSBLTY &," ""ST. CATHERINES PARK""",1
2630,OFF. AGNST PUB ORD SENSBLTY &, ST. JAMES PARK,1
2631,OFF. AGNST PUB ORD SENSBLTY &," ""ST. JOHNS RECREATION CENTER""",1
2632,OFF. AGNST PUB ORD SENSBLTY &," ""ST. MARYS PARK BRONX""",1
2633,OFF. AGNST PUB ORD SENSBLTY &, ST. VARTAN PARK,1
2634,OFF. AGNST PUB ORD SENSBLTY &, SUNSET PARK,1
2635,OFF. AGNST PUB ORD SENSBLTY &, TAAFFE PLAYGROUND,1
2636,OFF. AGNST PUB ORD SENSBLTY &, THOMAS GREENE PLAYGROUND,1
2637,OFF. AGNST PUB ORD SENSBLTY &, THOMAS JEFFERSON PARK,1
2638,OFF. AGNST PUB ORD SENSBLTY &, UNION SQUARE PARK,2
2639,OFF. AGNST PUB ORD SENSBLTY &, UNNAMED PARK ON HICKS STREET,1
2640,OFF. AGNST PUB ORD SENSBLTY &, UNNAMED PARK ON RIVERSIDE DRIVE,1
2641,OFF. AGNST PUB ORD SENSBLTY &, VAN CORTLANDT PARK,6
2642,OFF. AGNST PUB ORD SENSBLTY &, WASHINGTON HALL PARK,1
2643,OFF. AGNST PUB ORD SENSBLTY &, WINFIELD PLAZA,1
2644,OFFENSES AGAINST PUBLIC ADMINI, ARCILLA PLAYGROUND,1
2645,OFFENSES AGAINST PUBLIC ADMINI, ATHENS SQUARE,1
2646,OFFENSES AGAINST PUBLIC ADMINI, BAISLEY POND PARK,2
2647,OFFENSES AGAINST PUBLIC ADMINI, BARTLETT PLAYGROUND,1
2648,OFFENSES AGAINST PUBLIC ADMINI, BATTERY PARK,4
2649,OFFENSES AGAINST PUBLIC ADMINI, BELLEVUE SOUTH PARK,1
2650,OFFENSES AGAINST PUBLIC ADMINI, BELT PARKWAY/SHORE PARKWAY,1
2651,OFFENSES AGAINST PUBLIC ADMINI, BETSY HEAD PARK,1
2652,OFFENSES AGAINST PUBLIC ADMINI, BLAKE HOBBS PLAYGROUND,1
2653,OFFENSES AGAINST PUBLIC ADMINI, BRIDGE PARK BROOKLYN,2
2654,OFFENSES AGAINST PUBLIC ADMINI, BROADWAY MALLS,1
2655,OFFENSES AGAINST PUBLIC ADMINI, BRONX PARK,2
2656,OFFENSES AGAINST PUBLIC ADMINI, BROOK PARK,1
2657,OFFENSES AGAINST PUBLIC ADMINI, BROOKLYN BRIDGE PARK,2
2658,OFFENSES AGAINST PUBLIC ADMINI, BROWER PARK,1
2659,OFFENSES AGAINST PUBLIC ADMINI, CANARSIE PARK,1
2660,OFFENSES AGAINST PUBLIC ADMINI, CAPTAIN RIVERA PLAYGROUND,1
2661,OFFENSES AGAINST PUBLIC ADMINI, CENTRAL PARK,11
2662,OFFENSES AGAINST PUBLIC ADMINI, CHIEF DENNIS L. DEVLIN PARK,1
2663,OFFENSES AGAINST PUBLIC ADMINI, CICCARONE PARK,1
2664,OFFENSES AGAINST PUBLIC ADMINI, CITY HALL PARK,1
2665,OFFENSES AGAINST PUBLIC ADMINI, CLAREMONT PARK,1
2666,OFFENSES AGAINST PUBLIC ADMINI, COLEMAN PLAYGROUND,3
2667,OFFENSES AGAINST PUBLIC ADMINI, COLONEL CHARLES YOUNG TRIANGLE,1
2668,OFFENSES AGAINST PUBLIC ADMINI, COLUMBUS PARK AT MANHATTAN,2
2669,OFFENSES AGAINST PUBLIC ADMINI, CONEY ISLAND BEACH & BOARDWALK,9
2670,OFFENSES AGAINST PUBLIC ADMINI, CONFERENCE HOUSE PARK,1
2671,OFFENSES AGAINST PUBLIC ADMINI, CORONA GOLF PLAYGROUND,1
2672,OFFENSES AGAINST PUBLIC ADMINI, CROTONA PARK,5
2673,OFFENSES AGAINST PUBLIC ADMINI, DEVANNEY TRIANGLE,1
2674,OFFENSES AGAINST PUBLIC ADMINI, DRY DOCK PLAYGROUND,1
2675,OFFENSES AGAINST PUBLIC ADMINI, DYKER BEACH PARK,1
2676,OFFENSES AGAINST PUBLIC ADMINI, EACH ONE TEACH ONE,1
2677,OFFENSES AGAINST PUBLIC ADMINI, EAST RIVER PARK,2
2678,OFFENSES AGAINST PUBLIC ADMINI, EASTERN PARKWAY,2
2679,OFFENSES AGAINST PUBLIC ADMINI, FABER POOL AND PARK,1
2680,OFFENSES AGAINST PUBLIC ADMINI, FATHER DUFFY SQUARE,2
2681,OFFENSES AGAINST PUBLIC ADMINI, FISH PLAYGROUND,1
2682,OFFENSES AGAINST PUBLIC ADMINI, FLUSHING MEADOWS CORONA PARK,6
2683,OFFENSES AGAINST PUBLIC ADMINI, FOREST PARK,1
2684,OFFENSES AGAINST PUBLIC ADMINI, FORT GREENE PARK,2
2685,OFFENSES AGAINST PUBLIC ADMINI, FRED SAMUEL PLAYGROUND,1
2686,OFFENSES AGAINST PUBLIC ADMINI, FREDERICK B. JUDGE PLAYGROUND,1
2687,OFFENSES AGAINST PUBLIC ADMINI, GORMAN PARK,1
2688,OFFENSES AGAINST PUBLIC ADMINI, HAMILTON FISH PARK,1
2689,OFFENSES AGAINST PUBLIC ADMINI, HAMILTON METZ FIELD,2
2690,OFFENSES AGAINST PUBLIC ADMINI, HARLEM RIVER PARK,1
2691,OFFENSES AGAINST PUBLIC ADMINI, HART PLAYGROUND ON BROADWAY,1
2692,OFFENSES AGAINST PUBLIC ADMINI, HERBERT VON KING PARK,1
2693,OFFENSES AGAINST PUBLIC ADMINI, HOPE BALLFIELD,1
2694,OFFENSES AGAINST PUBLIC ADMINI, HOUSTON PLAYGROUND,1
2695,OFFENSES AGAINST PUBLIC ADMINI, HOWARD PLAYGROUND,2
2696,OFFENSES AGAINST PUBLIC ADMINI, JAMAICA BAY PARK,1
2697,OFFENSES AGAINST PUBLIC ADMINI, JAMAICA PLAYGROUND,1
2698,OFFENSES AGAINST PUBLIC ADMINI, JAMES WELDON JOHNSON PLAYGROUND,1
2699,OFFENSES AGAINST PUBLIC ADMINI, JOHN J CARTY PARK,1
2700,OFFENSES AGAINST PUBLIC ADMINI, JOYCE KILMER PARK,3
2701,OFFENSES AGAINST PUBLIC ADMINI, JUNIPER VALLEY PARK,1
2702,OFFENSES AGAINST PUBLIC ADMINI, KOLBERT PLAYGROUND,1
2703,OFFENSES AGAINST PUBLIC ADMINI, LEIF ERICSON PARK,1
2704,OFFENSES AGAINST PUBLIC ADMINI, LONDON PLANETREE PLAYGROUND,2
2705,OFFENSES AGAINST PUBLIC ADMINI, LT. JOSEPH PETROSINO PARK,1
2706,OFFENSES AGAINST PUBLIC ADMINI, MACOMBS DAM PARK,1
2707,OFFENSES AGAINST PUBLIC ADMINI, MAJOR MARK PARK,1
2708,OFFENSES AGAINST PUBLIC ADMINI, MANHATTAN BEACH PARK,1
2709,OFFENSES AGAINST PUBLIC ADMINI, MAPLE PLAYGROUND,1
2710,OFFENSES AGAINST PUBLIC ADMINI, MARCUS GARVEY PARK,4
2711,OFFENSES AGAINST PUBLIC ADMINI, MARCY PLAYGROUND,1
2712,OFFENSES AGAINST PUBLIC ADMINI, MARINE PARK,1
2713,OFFENSES AGAINST PUBLIC ADMINI, MARTIN LUTHER KING PLAYGROUND,1
2714,OFFENSES AGAINST PUBLIC ADMINI, MAURICE A FITZGERALD PLAYGROUND,1
2715,OFFENSES AGAINST PUBLIC ADMINI, MCCARREN PARK,1
2716,OFFENSES AGAINST PUBLIC ADMINI, MCDONALD PLAYGROUND BROOKLYN,1
2717,OFFENSES AGAINST PUBLIC ADMINI, MERCER PLAYGROUND,1
2718,OFFENSES AGAINST PUBLIC ADMINI, MERRIAM PLAYGROUND,1
2719,OFFENSES AGAINST PUBLIC ADMINI, MONSIGNOR KETT PLAYGROUND,1
2720,OFFENSES AGAINST PUBLIC ADMINI, MORNINGSIDE PARK,1
2721,OFFENSES AGAINST PUBLIC ADMINI, MOSHOLU PARKWAY,2
2722,OFFENSES AGAINST PUBLIC ADMINI, MOTT PLAYGROUND,1
2723,OFFENSES AGAINST PUBLIC ADMINI, MOUNT HOPE PLAYGROUND,1
2724,OFFENSES AGAINST PUBLIC ADMINI, NATHAN STRAUS PLAYGROUND,1
2725,OFFENSES AGAINST PUBLIC ADMINI, NELSON PLAYGROUND,1
2726,OFFENSES AGAINST PUBLIC ADMINI, NEWPORT PLAYGROUND,1
2727,OFFENSES AGAINST PUBLIC ADMINI, NEWTOWN PLAYGROUND,1
2728,OFFENSES AGAINST PUBLIC ADMINI, PARADE GROUND,1
2729,OFFENSES AGAINST PUBLIC ADMINI, PARK OF THE AMERICAS,1
2730,OFFENSES AGAINST PUBLIC ADMINI, PARKSIDE PLAYGROUND BROOKLYN,2
2731,OFFENSES AGAINST PUBLIC ADMINI, PINK PLAYGROUND,1
2732,OFFENSES AGAINST PUBLIC ADMINI, PLAYGROUND NINETY,1
2733,OFFENSES AGAINST PUBLIC ADMINI, PLAYGROUND OF THE AMERICAS,1
2734,OFFENSES AGAINST PUBLIC ADMINI, PLAYGROUND SEVENTY FIVE,1
2735,OFFENSES AGAINST PUBLIC ADMINI, PONTIAC PLAYGROUND,1
2736,OFFENSES AGAINST PUBLIC ADMINI, POTOMAC PLAYGROUND,1
2737,OFFENSES AGAINST PUBLIC ADMINI, PROSPECT PARK,2
2738,OFFENSES AGAINST PUBLIC ADMINI, PULASKI PLAYGROUND,1
2739,OFFENSES AGAINST PUBLIC ADMINI, RAINEY PARK BRONX,1
2740,OFFENSES AGAINST PUBLIC ADMINI," ""RANDALLS ISLAND PARK""",1
2741,OFFENSES AGAINST PUBLIC ADMINI, RAYMOND BUSH PLAYGROUND,1
2742,OFFENSES AGAINST PUBLIC ADMINI, RED HOOK RECREATION AREA,1
2743,OFFENSES AGAINST PUBLIC ADMINI, REMSEN PLAYGROUND,1
2744,OFFENSES AGAINST PUBLIC ADMINI, RENAISSANCE PLAYGROUND,1
2745,OFFENSES AGAINST PUBLIC ADMINI, RIVER AVENUE PARKS,1
2746,OFFENSES AGAINST PUBLIC ADMINI, RIVERSIDE PARK,4
2747,OFFENSES AGAINST PUBLIC ADMINI, ROCKAWAY BEACH AND BOARDWALK,3
2748,OFFENSES AGAINST PUBLIC ADMINI, RUFUS KING PARK,3
2749,OFFENSES AGAINST PUBLIC ADMINI, SARA D. ROOSEVELT PARK,5
2750,OFFENSES AGAINST PUBLIC ADMINI, SARATOGA PARK,2
2751,OFFENSES AGAINST PUBLIC ADMINI, SCHENCK PLAYGROUND,1
2752,OFFENSES AGAINST PUBLIC ADMINI, SETON PARK,1
2753,OFFENSES AGAINST PUBLIC ADMINI, SHERIDAN SQUARE VIEWING GARDEN,1
2754,OFFENSES AGAINST PUBLIC ADMINI, SIXTEEN SYCAMORES PLAYGROUND,1
2755,OFFENSES AGAINST PUBLIC ADMINI, SOUNDVIEW PARK,1
2756,OFFENSES AGAINST PUBLIC ADMINI," ""ST. CATHERINES PARK""",1
2757,OFFENSES AGAINST PUBLIC ADMINI, ST. LAWRENCE TRIANGLE,2
2758,OFFENSES AGAINST PUBLIC ADMINI," ""ST. MARYS PARK BRONX""",2
2759,OFFENSES AGAINST PUBLIC ADMINI, ST. NICHOLAS PARK,2
2760,OFFENSES AGAINST PUBLIC ADMINI, SUMNER PLAYGROUND,3
2761,OFFENSES AGAINST PUBLIC ADMINI, SUMPTER COMMUNITY GARDEN,1
2762,OFFENSES AGAINST PUBLIC ADMINI, SUNSET PARK,3
2763,OFFENSES AGAINST PUBLIC ADMINI, THE BACKYARD,1
2764,OFFENSES AGAINST PUBLIC ADMINI, THEODORE ROOSEVELT PARK,1
2765,OFFENSES AGAINST PUBLIC ADMINI, THOMAS GREENE PLAYGROUND,1
2766,OFFENSES AGAINST PUBLIC ADMINI, THOMAS JEFFERSON PARK,3
2767,OFFENSES AGAINST PUBLIC ADMINI, TOMPKINS SQUARE PARK,4
2768,OFFENSES AGAINST PUBLIC ADMINI, TOMPKINSVILLE PARK,2
2769,OFFENSES AGAINST PUBLIC ADMINI, TRIANGLE AT E175TH STREET,1
2770,OFFENSES AGAINST PUBLIC ADMINI, UNION SQUARE PARK,1
2771,OFFENSES AGAINST PUBLIC ADMINI, UNNAMED PARK ON CROSS BRONX EXPRESSWAY & FEATHERBED LANE,1
2772,OFFENSES AGAINST PUBLIC ADMINI, UNNAMED PARK ON HICKS STREET,1
2773,OFFENSES AGAINST PUBLIC ADMINI, VAN CORTLANDT PARK,2
2774,OFFENSES AGAINST PUBLIC ADMINI, WAGNER PLAYGROUND,1
2775,OFFENSES AGAINST PUBLIC ADMINI, WASHINGTON SQUARE PARK,1
2776,OFFENSES AGAINST PUBLIC ADMINI, WILLIAMSBRIDGE OVAL,1
2777,OFFENSES AGAINST PUBLIC ADMINI, WINGATE PARK,1
2778,OFFENSES AGAINST PUBLIC ADMINI, WOODRUFF PLAYGROUND,2
2779,OFFENSES AGAINST PUBLIC ADMINI, ZIMMERMAN PLAYGROUND,1
2780,OFFENSES AGAINST PUBLIC SAFETY, COMMODORE BARRY PARK,1
2781,OFFENSES AGAINST PUBLIC SAFETY, FLUSHING MEADOWS CORONA PARK,2
2782,OFFENSES AGAINST PUBLIC SAFETY, RIVERSIDE PARK,1
2783,OFFENSES AGAINST THE PERSON, ATHENS SQUARE,1
2784,OFFENSES AGAINST THE PERSON, BROADWAY MALLS,1
2785,OFFENSES AGAINST THE PERSON, BRONX RIVER PARKWAY,1
2786,OFFENSES AGAINST THE PERSON, CENTRAL PARK,4
2787,OFFENSES AGAINST THE PERSON, CONEY ISLAND BEACH & BOARDWALK,1
2788,OFFENSES AGAINST THE PERSON, CROTONA PARK,1
2789,OFFENSES AGAINST THE PERSON, CUNNINGHAM PARK,1
2790,OFFENSES AGAINST THE PERSON, FLUSHING MEADOWS CORONA PARK,2
2791,OFFENSES AGAINST THE PERSON, GEORGE WALKER JR. PARK,1
2792,OFFENSES AGAINST THE PERSON, HAFFEN PARK,1
2793,OFFENSES AGAINST THE PERSON, HIGHBRIDGE PARK MANHATTAN SIDE,1
2794,OFFENSES AGAINST THE PERSON, HINTON PARK,1
2795,OFFENSES AGAINST THE PERSON, INWOOD HILL PARK,1
2796,OFFENSES AGAINST THE PERSON, JACOB H. SCHIFF PLAYGROUND,1
2797,OFFENSES AGAINST THE PERSON, MAGENTA PLAYGROUND,1
2798,OFFENSES AGAINST THE PERSON, MARINE PARK,1
2799,OFFENSES AGAINST THE PERSON, PROSPECT PARK,1
2800,OFFENSES AGAINST THE PERSON, RIVERSIDE PARK,1
2801,OFFENSES AGAINST THE PERSON, ROBERT E. VENABLE PARK,1
2802,OFFENSES AGAINST THE PERSON, ROCHDALE PARK,1
2803,OFFENSES AGAINST THE PERSON, SEWARD PARK,1
2804,OFFENSES AGAINST THE PERSON, ST. JAMES PARK,1
2805,OFFENSES AGAINST THE PERSON," ""ST. MARYS PARK BRONX""",1
2806,OFFENSES AGAINST THE PERSON, ST. NICHOLAS PARK,1
